"Term","Estimate","SE","Statistic","P_value","CI_lower","CI_upper","Odds_Ratio","OR_CI_lower","OR_CI_upper","Std_Estimate_y_sd","Random_Intercept_Variance","N_observations","N_unique_instances","Model_Type","Simplification","P_value_method"
"(Intercept)",-2.18163344793032,0.0591392805432068,-36.8897529339477,6.74609145748937e-298,-2.297546437795,-2.06572045806563,0.112857033910108,0.10050513705693,0.126726956212923,,1.32630886345243,114048,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"n_committed",0.0904057382665768,0.00332982693130426,27.1502814205319,2.51271455695183e-162,0.0838792774812204,0.0969321990519331,1.09461832215802,1.08749760043446,1.10178566897559,,1.32630886345243,114048,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"modelmistral_it",1.29971873135452,0.0208885939832551,62.2214559963398,0,1.25877708714734,1.3406603755617,3.66826475464485,3.52111283920501,3.82156634128425,,1.32630886345243,114048,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"modelgemma2_it",-1.11173147357776,0.0244731892041479,-45.4265058919796,0,-1.15969892441789,-1.06376402273763,0.328988832165783,0.313580578126639,0.345154193975929,,1.32630886345243,114048,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"modelllama31_it",0.914539173024639,0.0196461278000415,46.5506069355157,0,0.876032762536557,0.95304558351272,2.49562493558615,2.40135404225945,2.59359665818342,,1.32630886345243,114048,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"taskgeometric_shapes",0.885824907726849,0.09491805747636,9.33252250708428,1.03380657435386e-20,0.699785515073184,1.07186430038051,2.42498395464628,2.0133208341852,2.92081971260771,,1.32630886345243,114048,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"tasklogical_deduction_seven_objects",0.621311714188586,0.0953811166848186,6.51399077494212,7.31799934801696e-11,0.434364725486342,0.80825870289083,1.86136802406419,1.54398189498267,2.24399711697883,,1.32630886345243,114048,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"taskmmlu_pro",1.01837354524826,0.0783581919486247,12.9963890171937,1.28257735419734e-38,0.864791489028959,1.17195560146757,2.76868795421753,2.37451092277717,3.22829973713649,,1.32630886345243,114048,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"tasktemporal_sequences",0.160780812926048,0.0960016613603019,1.67477115133065,0.0939791411347444,-0.0273824433401436,0.34894406919224,1.17442752126836,0.972989057174211,1.41756990229499,,1.32630886345243,114048,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"tasktracking_shuffled_objects_five_objects",0.548743042746967,0.0951891912852335,5.7647621052128,8.17731030339961e-09,0.362172227827909,0.735313857666025,1.73107576156096,1.43644631668637,2.08613663974338,,1.32630886345243,114048,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"tasktruthfulqa",0.499842106131764,0.0790148124847233,6.32592915699703,2.51713286508444e-10,0.344973073661706,0.654711138601822,1.64846096827167,1.41195190046128,1.92458649832719,,1.32630886345243,114048,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
