"Term","Estimate","SE","Statistic","P_value","CI_lower","CI_upper","Odds_Ratio","OR_CI_lower","OR_CI_upper","Std_Estimate_y_sd","Random_Intercept_Variance","N_observations","N_unique_instances","Model_Type","Simplification","P_value_method"
"(Intercept)",0.28355876919101,0.111311333979157,2.54743842387251,0.0109244881686867,0.0653885545918627,0.501728983790157,,,,0.109384828386082,1.49253250429694,56596,1803,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"consensusunanimous correct",-0.233585412396635,0.0278018027118094,-8.40180814236967,4.50083090380585e-17,-0.288076945711782,-0.179093879081489,,,,-0.0901072476841184,1.49253250429694,56596,1803,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"authoritypresent",-0.0169623294932501,0.0278018027118094,-0.610116173727288,0.54178739282892,-0.0714538628083965,0.0375292038218963,,,,-0.00654334022517036,1.49253250429694,56596,1803,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"modelmistral_it",-0.452119640119637,0.0309267956816758,-14.6190263218093,2.60306108679457e-48,-0.512736159655722,-0.391503120583553,,,,-0.174408392960508,1.49253250429694,56596,1803,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"modelgemma2_it",0.063534275924883,0.0302038732919526,2.10351418544094,0.035425264395894,0.0043346842726559,0.12273386757711,,,,0.0245088024909428,1.49253250429694,56596,1803,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"modelllama31_it",-0.0491285324327015,0.0288853643413066,-1.7008105507067,0.0889840676280148,-0.105743846541662,0.00748678167625955,,,,-0.0189516836468956,1.49253250429694,56596,1803,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"taskgeometric_shapes",-0.509065126453471,0.135721742956022,-3.75080009559282,0.000182146915594487,-0.775079742647275,-0.243050510259668,,,,-0.196375522623821,1.49253250429694,56596,1803,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"tasklogical_deduction_seven_objects",-0.58077772477973,0.143771614249409,-4.03958547597736,5.59150233511306e-05,-0.862570088708571,-0.298985360850889,,,,-0.224039171621231,1.49253250429694,56596,1803,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"taskmmlu_pro",-0.285179607370499,0.125000966058176,-2.28141922709442,0.0226429917724035,-0.530181500844523,-0.0401777138964745,,,,-0.110010078335539,1.49253250429694,56596,1803,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"tasktemporal_sequences",-0.0604681970902072,0.144055781606445,-0.41975543373472,0.674714210896906,-0.342817529038839,0.221881134858424,,,,-0.0233260405960945,1.49253250429694,56596,1803,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"tasktracking_shuffled_objects_five_objects",-0.84527972614043,0.135581800269732,-6.23446306553532,5.71083708855272e-10,-1.1110200546691,-0.579539397611756,,,,-0.326072715176098,1.49253250429694,56596,1803,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"tasktruthfulqa",-0.0430082696531926,0.130488292902951,-0.329594852506649,0.741745118476893,-0.298765323742976,0.212748784436591,,,,-0.0165907483962444,1.49253250429694,56596,1803,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"consensusunanimous correct:authoritypresent",0.161848893914764,0.039317686453462,4.11643991582097,3.85334312805433e-05,0.0847862284659786,0.23891155936355,,,,0.0624343713151683,1.49253250429694,56596,1803,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
