"Term","Estimate","SE","Statistic","P_value","CI_lower","CI_upper","Odds_Ratio","OR_CI_lower","OR_CI_upper","Std_Estimate_y_sd","Random_Intercept_Variance","N_observations","N_unique_instances","Model_Type","Simplification","P_value_method"
"(Intercept)",-0.895334257700472,0.0625058825732386,-14.3239999315489,3.45058933551805e-44,-1.01784578754402,-0.772822727856924,,,,-0.37172185407957,1.66550347089017,65850,1823,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"log_authority_peer_ratio",0.177288700055291,0.00701151878492669,25.2853490796352,2.27408166849423e-140,0.163546123236835,0.191031276873747,,,,0.0736061238862556,1.66550347089017,65850,1823,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"modelmistral_it",-0.645825578257226,0.0308319087548705,-20.9466622190624,4.18416325081769e-97,-0.706256119416772,-0.58539503709768,,,,-0.268131682996653,1.66550347089017,65850,1823,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"modelgemma2_it",0.568754503136279,0.0212621841313278,26.7495803640546,8.67607702453663e-157,0.527080622238877,0.610428384033681,,,,0.236133574252948,1.66550347089017,65850,1823,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"modelllama31_it",0.521541412361569,0.0224077252092736,23.2750717661303,2.42017699671199e-119,0.477622270951393,0.565460553771745,,,,0.216531802636751,1.66550347089017,65850,1823,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"taskgeometric_shapes",1.52118002680773,0.130867298490961,11.6238360870023,3.25342005005474e-30,1.26468012176545,1.77767993185002,,,,0.631558387373747,1.66550347089017,65850,1823,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"tasklogical_deduction_seven_objects",0.0390370408772811,0.117111958684229,0.333330953694808,0.738924388245548,-0.190502398143808,0.268576479898371,,,,0.0162072668256345,1.66550347089017,65850,1823,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"taskmmlu_pro",0.640613648145597,0.0993682048244154,6.44686747916567,1.47163216800029e-10,0.445851966689743,0.835375329601451,,,,0.265967811450619,1.66550347089017,65850,1823,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"tasktemporal_sequences",0.851510579682221,0.107093075680457,7.95112638489294,3.30734179307403e-15,0.641608151348525,1.06141300801592,,,,0.353527287407488,1.66550347089017,65850,1823,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"tasktracking_shuffled_objects_five_objects",-0.166694872458698,0.142227051299412,-1.17203352622263,0.241333348542186,-0.445459893005546,0.112070148088151,,,,-0.0692078143140081,1.66550347089017,65850,1823,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
"tasktruthfulqa",0.417232968928257,0.0918904711116181,4.54054662992695,6.00019988098184e-06,0.237127645549486,0.597338292307028,,,,0.173225375282157,1.66550347089017,65850,1823,"lmerModLmerTest","full_bobyqa_100000","lmerTest"
